ID Проекта,Название проекта,ID Товара,Название товара,Строка в Excel,Тираж в БД,Маршрут,Ссылка на Google Sheets,Проверено,Реальный тираж из Excel,Нужно ÷10
1022,"[Просчет] Екатерина Литвина / Расчет _сумки, колонки, корзины _ 100 шт_ Балтика _КГИ_Мегамаинд 26-02-2025",2959,колонка,21,1000,Доставка АВИА,https://docs.google.com/spreadsheets/d/1UL1oAjBkKJgV1ZEqliaAimUpOPc40JOSqTIkummzq0I,,,
1022,"[Просчет] Екатерина Литвина / Расчет _сумки, колонки, корзины _ 100 шт_ Балтика _КГИ_Мегамаинд 26-02-2025",2960,Сумка для бутылок,22,1000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1UL1oAjBkKJgV1ZEqliaAimUpOPc40JOSqTIkummzq0I,,,
1022,"[Просчет] Екатерина Литвина / Расчет _сумки, колонки, корзины _ 100 шт_ Балтика _КГИ_Мегамаинд 26-02-2025",2960,Сумка для бутылок,22,1000,Доставка АВИА,https://docs.google.com/spreadsheets/d/1UL1oAjBkKJgV1ZEqliaAimUpOPc40JOSqTIkummzq0I,,,
1022,"[Просчет] Екатерина Литвина / Расчет _сумки, колонки, корзины _ 100 шт_ Балтика _КГИ_Мегамаинд 26-02-2025",2961,Сумка для бутылок,23,1000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1UL1oAjBkKJgV1ZEqliaAimUpOPc40JOSqTIkummzq0I,,,
1022,"[Просчет] Екатерина Литвина / Расчет _сумки, колонки, корзины _ 100 шт_ Балтика _КГИ_Мегамаинд 26-02-2025",2961,Сумка для бутылок,23,1000,Доставка АВИА,https://docs.google.com/spreadsheets/d/1UL1oAjBkKJgV1ZEqliaAimUpOPc40JOSqTIkummzq0I,,,
1022,"[Просчет] Екатерина Литвина / Расчет _сумки, колонки, корзины _ 100 шт_ Балтика _КГИ_Мегамаинд 26-02-2025",2962,Сумка для бутылок,24,1000,Доставка АВИА,https://docs.google.com/spreadsheets/d/1UL1oAjBkKJgV1ZEqliaAimUpOPc40JOSqTIkummzq0I,,,
1022,"[Просчет] Екатерина Литвина / Расчет _сумки, колонки, корзины _ 100 шт_ Балтика _КГИ_Мегамаинд 26-02-2025",2962,Сумка для бутылок,24,1000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1UL1oAjBkKJgV1ZEqliaAimUpOPc40JOSqTIkummzq0I,,,
1022,"[Просчет] Екатерина Литвина / Расчет _сумки, колонки, корзины _ 100 шт_ Балтика _КГИ_Мегамаинд 26-02-2025",2963,Сумка для бокалов,25,1000,Доставка АВИА,https://docs.google.com/spreadsheets/d/1UL1oAjBkKJgV1ZEqliaAimUpOPc40JOSqTIkummzq0I,,,
1022,"[Просчет] Екатерина Литвина / Расчет _сумки, колонки, корзины _ 100 шт_ Балтика _КГИ_Мегамаинд 26-02-2025",2963,Сумка для бокалов,25,1000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1UL1oAjBkKJgV1ZEqliaAimUpOPc40JOSqTIkummzq0I,,,
1022,"[Просчет] Екатерина Литвина / Расчет _сумки, колонки, корзины _ 100 шт_ Балтика _КГИ_Мегамаинд 26-02-2025",2964,Шнурок на стакан,26,1000,Доставка АВИА,https://docs.google.com/spreadsheets/d/1UL1oAjBkKJgV1ZEqliaAimUpOPc40JOSqTIkummzq0I,,,
1022,"[Просчет] Екатерина Литвина / Расчет _сумки, колонки, корзины _ 100 шт_ Балтика _КГИ_Мегамаинд 26-02-2025",2964,Шнурок на стакан,26,1000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1UL1oAjBkKJgV1ZEqliaAimUpOPc40JOSqTIkummzq0I,,,
1022,"[Просчет] Екатерина Литвина / Расчет _сумки, колонки, корзины _ 100 шт_ Балтика _КГИ_Мегамаинд 26-02-2025",2965,Холдер,27,1000,Доставка АВИА,https://docs.google.com/spreadsheets/d/1UL1oAjBkKJgV1ZEqliaAimUpOPc40JOSqTIkummzq0I,,,
1022,"[Просчет] Екатерина Литвина / Расчет _сумки, колонки, корзины _ 100 шт_ Балтика _КГИ_Мегамаинд 26-02-2025",2965,Холдер,27,1000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1UL1oAjBkKJgV1ZEqliaAimUpOPc40JOSqTIkummzq0I,,,
1022,"[Просчет] Екатерина Литвина / Расчет _сумки, колонки, корзины _ 100 шт_ Балтика _КГИ_Мегамаинд 26-02-2025",2966,Холдер,28,1000,Доставка АВИА,https://docs.google.com/spreadsheets/d/1UL1oAjBkKJgV1ZEqliaAimUpOPc40JOSqTIkummzq0I,,,
1022,"[Просчет] Екатерина Литвина / Расчет _сумки, колонки, корзины _ 100 шт_ Балтика _КГИ_Мегамаинд 26-02-2025",2966,Холдер,28,1000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1UL1oAjBkKJgV1ZEqliaAimUpOPc40JOSqTIkummzq0I,,,
1022,"[Просчет] Екатерина Литвина / Расчет _сумки, колонки, корзины _ 100 шт_ Балтика _КГИ_Мегамаинд 26-02-2025",2967,Холдер,29,1000,Доставка АВИА,https://docs.google.com/spreadsheets/d/1UL1oAjBkKJgV1ZEqliaAimUpOPc40JOSqTIkummzq0I,,,
1022,"[Просчет] Екатерина Литвина / Расчет _сумки, колонки, корзины _ 100 шт_ Балтика _КГИ_Мегамаинд 26-02-2025",2967,Холдер,29,1000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1UL1oAjBkKJgV1ZEqliaAimUpOPc40JOSqTIkummzq0I,,,
1022,"[Просчет] Екатерина Литвина / Расчет _сумки, колонки, корзины _ 100 шт_ Балтика _КГИ_Мегамаинд 26-02-2025",2968,Холдер,30,1000,Доставка АВИА,https://docs.google.com/spreadsheets/d/1UL1oAjBkKJgV1ZEqliaAimUpOPc40JOSqTIkummzq0I,,,
1022,"[Просчет] Екатерина Литвина / Расчет _сумки, колонки, корзины _ 100 шт_ Балтика _КГИ_Мегамаинд 26-02-2025",2968,Холдер,30,1000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1UL1oAjBkKJgV1ZEqliaAimUpOPc40JOSqTIkummzq0I,,,
1024,[Просчет] Екатерина Литвина / Расчет (Универсальная позиция)_часы настенные 250шт_ Новикомбанк_КГИ_Мегамаинд 26-02-2025,2969,Часы настенные,4,2500,Доставка АВИА,https://docs.google.com/spreadsheets/d/17loAfRGQFL1K9YEAE5gOVp_pdAdFCfWNcKkvAPrzHUI,,,
1024,[Просчет] Екатерина Литвина / Расчет (Универсальная позиция)_часы настенные 250шт_ Новикомбанк_КГИ_Мегамаинд 26-02-2025,2969,Часы настенные,4,2500,Доставка ЖД,https://docs.google.com/spreadsheets/d/17loAfRGQFL1K9YEAE5gOVp_pdAdFCfWNcKkvAPrzHUI,,,
1028,[Просчет-РФ] Ирина ТМГ / головоломка 500 шт,2978,Головоломка,4,5000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1NGo41cb94fYp6dNOh-wzQl5Yg3fa7GVmDB1c2X9kIqc,,,
1028,[Просчет-РФ] Ирина ТМГ / головоломка 500 шт,2978,Головоломка,4,5000,Доставка АВИА,https://docs.google.com/spreadsheets/d/1NGo41cb94fYp6dNOh-wzQl5Yg3fa7GVmDB1c2X9kIqc,,,
1028,[Просчет-РФ] Ирина ТМГ / головоломка 500 шт,2979,Головоломка,6,50000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1NGo41cb94fYp6dNOh-wzQl5Yg3fa7GVmDB1c2X9kIqc,,,
1028,[Просчет-РФ] Ирина ТМГ / головоломка 500 шт,2979,Головоломка,6,50000,Доставка АВИА,https://docs.google.com/spreadsheets/d/1NGo41cb94fYp6dNOh-wzQl5Yg3fa7GVmDB1c2X9kIqc,,,
1028,[Просчет-РФ] Ирина ТМГ / головоломка 500 шт,2980,Головоломка,8,5000,Доставка АВИА,https://docs.google.com/spreadsheets/d/1NGo41cb94fYp6dNOh-wzQl5Yg3fa7GVmDB1c2X9kIqc,,,
1028,[Просчет-РФ] Ирина ТМГ / головоломка 500 шт,2980,Головоломка,8,5000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1NGo41cb94fYp6dNOh-wzQl5Yg3fa7GVmDB1c2X9kIqc,,,
1031,[Просчет-РФ] Анастасия ТМГ / Мультитул - 500 шт 26-02-2025,2983,Дизайн: нет,4,5000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1QzgTamQt9zz6fLkjqzoEOV9Nts-peRm3ml0pUCk5oRs,,,
1031,[Просчет-РФ] Анастасия ТМГ / Мультитул - 500 шт 26-02-2025,2984,Дизайн: нет,6,5000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1QzgTamQt9zz6fLkjqzoEOV9Nts-peRm3ml0pUCk5oRs,,,
1031,[Просчет-РФ] Анастасия ТМГ / Мультитул - 500 шт 26-02-2025,2985,Дизайн: нет,8,5000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1QzgTamQt9zz6fLkjqzoEOV9Nts-peRm3ml0pUCk5oRs,,,
1031,[Просчет-РФ] Анастасия ТМГ / Мультитул - 500 шт 26-02-2025,2986,Дизайн: нет,10,5000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1QzgTamQt9zz6fLkjqzoEOV9Nts-peRm3ml0pUCk5oRs,,,
1035,[Просчет] Екатерина Майорова / просчет стаканчиков 26-02-2025,3012,Стаканчик,4,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/17BxLnrGvrlClfBcBzkrNfjYaqOsemvclmd_YUBgsrNE,,,
1035,[Просчет] Екатерина Майорова / просчет стаканчиков 26-02-2025,3012,Стаканчик,4,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/17BxLnrGvrlClfBcBzkrNfjYaqOsemvclmd_YUBgsrNE,,,
1035,[Просчет] Екатерина Майорова / просчет стаканчиков 26-02-2025,3012,Стаканчик,4,700,Доставка АВИА,https://docs.google.com/spreadsheets/d/17BxLnrGvrlClfBcBzkrNfjYaqOsemvclmd_YUBgsrNE,,,
1035,[Просчет] Екатерина Майорова / просчет стаканчиков 26-02-2025,3012,Стаканчик,4,700,Доставка ЖД,https://docs.google.com/spreadsheets/d/17BxLnrGvrlClfBcBzkrNfjYaqOsemvclmd_YUBgsrNE,,,
1035,[Просчет] Екатерина Майорова / просчет стаканчиков 26-02-2025,3012,Стаканчик,4,1000,Доставка АВИА,https://docs.google.com/spreadsheets/d/17BxLnrGvrlClfBcBzkrNfjYaqOsemvclmd_YUBgsrNE,,,
1035,[Просчет] Екатерина Майорова / просчет стаканчиков 26-02-2025,3012,Стаканчик,4,1000,Доставка ЖД,https://docs.google.com/spreadsheets/d/17BxLnrGvrlClfBcBzkrNfjYaqOsemvclmd_YUBgsrNE,,,
1036,[Просчет-РФ] Елизавета TooMantGifts / 14-01-2025,3013,Бокал для пива,4,10000,Доставка АВИА,https://docs.google.com/spreadsheets/d/1JAU_a6W7hww8SffQhuyI9H2RgCTkrBdYpaL7WixlFqQ,,,
1036,[Просчет-РФ] Елизавета TooMantGifts / 14-01-2025,3013,Бокал для пива,4,10000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1JAU_a6W7hww8SffQhuyI9H2RgCTkrBdYpaL7WixlFqQ,,,
1036,[Просчет-РФ] Елизавета TooMantGifts / 14-01-2025,3013,Бокал для пива,4,20000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1JAU_a6W7hww8SffQhuyI9H2RgCTkrBdYpaL7WixlFqQ,,,
1036,[Просчет-РФ] Елизавета TooMantGifts / 14-01-2025,3013,Бокал для пива,4,20000,Доставка АВИА,https://docs.google.com/spreadsheets/d/1JAU_a6W7hww8SffQhuyI9H2RgCTkrBdYpaL7WixlFqQ,,,
1036,[Просчет-РФ] Елизавета TooMantGifts / 14-01-2025,3013,Бокал для пива,4,50000,Доставка АВИА,https://docs.google.com/spreadsheets/d/1JAU_a6W7hww8SffQhuyI9H2RgCTkrBdYpaL7WixlFqQ,,,
1036,[Просчет-РФ] Елизавета TooMantGifts / 14-01-2025,3013,Бокал для пива,4,50000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1JAU_a6W7hww8SffQhuyI9H2RgCTkrBdYpaL7WixlFqQ,,,
1036,[Просчет-РФ] Елизавета TooMantGifts / 14-01-2025,3013,Бокал для пива,4,100000,Доставка АВИА,https://docs.google.com/spreadsheets/d/1JAU_a6W7hww8SffQhuyI9H2RgCTkrBdYpaL7WixlFqQ,,,
1036,[Просчет-РФ] Елизавета TooMantGifts / 14-01-2025,3013,Бокал для пива,4,100000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1JAU_a6W7hww8SffQhuyI9H2RgCTkrBdYpaL7WixlFqQ,,,
1036,[Просчет-РФ] Елизавета TooMantGifts / 14-01-2025,3014,Бокал для пива,8,10000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1JAU_a6W7hww8SffQhuyI9H2RgCTkrBdYpaL7WixlFqQ,,,
1036,[Просчет-РФ] Елизавета TooMantGifts / 14-01-2025,3014,Бокал для пива,8,10000,Доставка АВИА,https://docs.google.com/spreadsheets/d/1JAU_a6W7hww8SffQhuyI9H2RgCTkrBdYpaL7WixlFqQ,,,
1036,[Просчет-РФ] Елизавета TooMantGifts / 14-01-2025,3014,Бокал для пива,8,20000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1JAU_a6W7hww8SffQhuyI9H2RgCTkrBdYpaL7WixlFqQ,,,
